date,close,high,low
2020-12-24,23717.96,23785.0,22712.89
2020-12-25,24704.71,24770.95,23416.0
2020-12-26,26475.35,26822.0,24490.01
2020-12-27,26258.65,28387.0,25772.55
2020-12-28,27040.36,27477.0,26086.19
2020-12-29,27366.35,27396.77,25833.73
2020-12-30,28897.42,29018.26,27311.73
2020-12-31,28990.08,29321.9,28000.0
2021-01-01,29412.84,29688.88,28700.0
2021-01-02,32225.91,33300.0,29039.0
2021-01-03,33080.66,34810.0,32008.62
2021-01-04,32019.99,33666.99,27678.0
2021-01-05,34030.64,34499.67,29891.13
2021-01-06,36859.26,37000.0,33352.54
2021-01-07,39505.56,40425.0,36200.0
2021-01-08,40665.15,41986.37,36565.08
2021-01-09,40257.43,41406.94,38800.0
2021-01-10,38171.57,41452.12,34444.0
2021-01-11,35452.59,38273.88,30100.0
2021-01-12,34038.98,36604.51,32500.0
2021-01-13,37393.66,37888.0,32309.04
2021-01-14,39125.14,40127.66,36751.11
2021-01-15,36754.67,39697.0,34298.93
2021-01-16,36006.94,37948.0,35372.59
2021-01-17,35820.0,36860.0,33850.03
2021-01-18,36624.23,37402.0,34736.46
2021-01-19,35917.28,37857.0,35895.11
2021-01-20,35503.09,36415.34,33387.01
2021-01-21,30855.95,35628.24,30011.0
2021-01-22,32984.93,33867.0,28732.0
2021-01-23,32112.01,33488.79,31432.19
2021-01-24,32288.56,33086.53,30931.21
2021-01-25,32261.87,34888.0,31920.8
2021-01-26,32510.82,32960.37,30830.0
2021-01-27,30407.13,32584.62,29156.0
2021-01-28,33488.99,34000.0,29902.14
2021-01-29,34262.11,38570.13,31990.0
2021-01-30,34315.63,34900.0,32852.86
2021-01-31,33137.74,34387.75,32200.0
2021-02-01,33533.19,34728.57,32333.0
2021-02-02,35512.67,36000.0,33450.0
2021-02-03,37678.37,37723.72,35393.8
2021-02-04,36975.0,38769.0,36156.45
2021-02-05,38311.49,38349.0,36605.87
2021-02-06,39265.43,41000.0,38250.0
2021-02-07,38871.42,39737.83,37371.35
2021-02-08,46448.1,46750.0,38057.01
2021-02-09,46514.73,48200.0,45020.0
2021-02-10,44850.0,47349.99,43706.86
2021-02-11,47997.91,48690.0,44011.0
2021-02-12,47408.34,48912.0,46300.0
2021-02-13,47232.45,48199.0,46300.0
2021-02-14,48680.69,49700.0,47100.13
2021-02-15,47936.37,49093.44,45768.46
2021-02-16,49158.71,50645.0,47051.22
2021-02-17,52170.01,52640.35,48942.87
2021-02-18,51601.73,52549.99,50875.0
2021-02-19,55983.56,56370.05,50725.0
2021-02-20,55923.52,57563.57,54000.1
2021-02-21,57489.16,58367.0,55531.23
2021-02-22,54142.13,57577.69,46616.0
2021-02-23,48899.99,54206.22,44888.08
2021-02-24,49737.82,51415.41,47002.0
2021-02-25,47058.48,52107.83,46700.0
2021-02-26,46326.2,48464.64,44150.0
2021-02-27,46180.75,48356.86,45055.0
2021-02-28,45231.75,46656.0,43016.0
2021-03-01,49639.4,49829.0,45042.13
2021-03-02,48511.6,50250.0,47075.11
2021-03-03,50360.0,52666.0,48161.75
2021-03-04,48368.52,51798.33,47502.0
2021-03-05,48769.47,49473.99,46219.32
2021-03-06,48909.84,49210.0,47077.0
2021-03-07,50978.61,51459.0,48909.83
2021-03-08,52415.23,52425.0,49328.62
2021-03-09,54916.38,54936.0,51845.01
2021-03-10,55890.69,57402.14,53025.0
2021-03-11,57815.47,58113.0,54283.0
2021-03-12,57225.91,58065.92,55050.0
2021-03-13,61178.5,61788.45,56083.74
2021-03-14,58972.7,61680.0,58950.0
2021-03-15,55636.15,60601.07,54568.0
2021-03-16,56927.11,56970.0,53221.0
2021-03-17,58925.54,58996.38,54138.01
2021-03-18,57644.95,60100.0,56996.15
2021-03-19,58039.66,59461.99,56260.0
2021-03-20,58116.7,59928.0,57827.97
2021-03-21,57363.32,58651.22,55543.89
2021-03-22,54110.07,58421.68,53739.5
2021-03-23,54345.54,55858.0,53000.0
2021-03-24,52276.16,57209.97,51673.82
2021-03-25,51325.01,53238.0,50305.0
2021-03-26,55072.44,55125.13,51250.0
2021-03-27,55856.53,56640.0,53966.0
2021-03-28,55778.82,56587.08,54701.0
2021-03-29,57613.48,58400.0,54900.0
2021-03-30,58786.46,59397.48,57000.0
2021-03-31,58800.0,59800.0,56873.8
2021-04-01,58726.48,59474.94,57930.0
2021-04-02,58981.04,60055.02,58441.88
2021-04-03,57094.34,59752.0,56943.0
2021-04-04,58215.94,58500.0,56478.53
2021-04-05,59123.02,59251.76,56817.64
2021-04-06,58019.98,59475.0,57333.33
2021-04-07,55955.75,58630.0,55400.0
2021-04-08,58083.1,58152.0,55700.0
2021-04-09,58092.68,58869.69,57670.51
2021-04-10,59778.6,61218.97,57875.41
2021-04-11,59985.26,60658.89,59177.06
2021-04-12,59839.82,61199.0,59369.0
2021-04-13,63588.22,63774.39,59799.01
2021-04-14,62971.8,64899.0,61277.91
2021-04-15,63229.04,63831.82,62036.73
2021-04-16,61427.27,63604.34,60048.43
2021-04-17,60058.86,62572.48,59700.0
2021-04-18,56274.41,60437.97,51300.0
2021-04-19,55696.83,57600.0,54187.85
2021-04-20,56499.29,57111.0,53430.01
2021-04-21,53800.86,56810.56,53620.91
2021-04-22,51701.59,55469.98,50400.0
2021-04-23,51187.27,52130.58,47464.65
2021-04-24,50089.15,51260.61,48726.87
2021-04-25,49121.0,50591.38,47044.01
2021-04-26,54053.6,54400.0,48817.62
2021-04-27,55069.62,55509.39,53321.0
2021-04-28,54894.03,56476.17,53887.0
2021-04-29,53580.0,55226.86,52369.61
2021-04-30,57798.77,58075.01,53068.43
2021-05-01,57859.28,58550.0,57050.94
2021-05-02,56625.2,57972.26,56072.0
2021-05-03,57212.73,58986.0,56500.0
2021-05-04,53241.92,57247.24,53057.7
2021-05-05,57515.69,57980.86,52913.02
2021-05-06,56440.66,58400.0,55288.0
2021-05-07,57380.39,58735.95,55300.0
2021-05-08,58958.05,59559.84,56980.01
2021-05-09,58312.57,59300.52,56265.3
2021-05-10,55866.41,59592.2,53600.0
2021-05-11,56753.19,56962.07,54511.48
2021-05-12,49498.77,58041.0,48500.0
2021-05-13,49690.11,52500.0,46000.0
2021-05-14,49893.48,51569.56,48895.0
2021-05-15,46775.51,50730.58,46573.0
2021-05-16,46450.79,49808.28,43825.0
2021-05-17,43580.5,46646.15,42101.0
2021-05-18,42857.15,45851.0,42300.0
2021-05-19,36731.75,43591.7,30000.0
2021-05-20,40623.33,42605.0,35000.0
2021-05-21,37340.77,42275.99,33501.54
2021-05-22,37476.83,38889.76,35257.52
2021-05-23,34758.67,38319.36,31111.0
2021-05-24,38878.56,39966.87,34407.17
2021-05-25,38361.81,39878.51,36481.26
2021-05-26,39293.23,40900.0,37837.36
2021-05-27,38556.88,40440.95,37191.99
2021-05-28,35680.47,38900.0,34688.0
2021-05-29,34627.82,37325.0,33650.86
2021-05-30,35669.44,36500.0,33333.0
2021-05-31,37279.31,37534.09,34183.0
2021-06-01,36685.0,37918.97,35669.14
2021-06-02,37577.91,38237.37,35920.0
2021-06-03,39248.55,39489.82,37184.88
2021-06-04,36856.52,39291.24,35593.22
2021-06-05,35539.49,37921.35,34832.17
2021-06-06,35800.48,36477.86,35258.0
2021-06-07,33575.91,36812.39,33333.0
2021-06-08,33402.13,34069.0,31004.95
2021-06-09,37403.86,37573.99,32408.53
2021-06-10,36694.05,38425.67,35800.0
2021-06-11,37338.44,37695.0,35944.0
2021-06-12,35557.33,37448.0,34635.47
2021-06-13,39015.24,39396.0,34780.57
2021-06-14,40539.47,41076.03,38744.83
2021-06-15,40162.37,41322.55,39510.98
2021-06-16,38351.0,40499.0,38105.0
2021-06-17,38095.17,39554.98,37365.63
2021-06-18,35841.81,38216.22,35153.16
2021-06-19,35484.79,36457.18,34833.26
2021-06-20,35585.78,36139.73,33347.05
2021-06-21,31609.82,35741.54,31259.0
2021-06-22,32538.37,33352.0,28800.0
2021-06-23,33688.35,34881.02,31708.03
2021-06-24,34654.58,35295.67,32300.0
2021-06-25,31594.63,35500.0,31300.0
2021-06-26,32275.19,32711.68,30173.49
2021-06-27,34709.23,34749.0,32002.21
2021-06-28,34493.22,35301.43,33864.99
2021-06-29,35904.28,36675.0,34233.35
2021-06-30,35060.0,36094.42,34033.0
2021-07-01,33516.11,35066.54,32703.48
2021-07-02,33805.02,33972.06,32704.73
2021-07-03,34682.16,34953.07,33320.0
2021-07-04,35284.05,35951.0,34390.53
2021-07-05,33697.78,35290.82,33156.86
2021-07-06,34225.73,35100.0,33300.0
2021-07-07,33878.56,35077.46,33770.01
2021-07-08,32875.95,33934.62,32111.0
2021-07-09,33824.26,34100.0,32255.24
2021-07-10,33515.35,34267.14,33027.83
2021-07-11,34259.23,34607.37,33333.33
2021-07-12,33091.1,34670.0,32665.0
2021-07-13,32734.14,33337.61,32201.12
2021-07-14,32816.39,33125.55,31600.0
2021-07-15,31868.68,33187.6,31064.77
2021-07-16,31388.06,32259.16,31025.42
2021-07-17,31533.91,31949.99,31179.01
2021-07-18,31788.25,32450.0,31125.6
2021-07-19,30842.03,31887.82,30429.99
2021-07-20,29796.16,31052.65,29301.56
2021-07-21,32135.19,32825.0,29501.02
2021-07-22,32287.74,32611.84,31729.68
2021-07-23,33647.26,33647.27,32000.0
2021-07-24,34283.01,34525.0,33424.7
2021-07-25,35428.26,35451.04,33888.89
2021-07-26,37262.77,40593.93,35251.54
2021-07-27,39470.48,39550.0,36413.26
2021-07-28,40035.1,40925.56,38803.34
2021-07-29,40039.44,40644.85,39229.47
2021-07-30,42237.95,42320.57,38342.0
2021-07-31,41495.01,42414.61,41064.11
2021-08-01,39865.41,42605.64,39426.0
2021-08-02,39149.59,40459.68,38690.0
2021-08-03,38191.44,39785.3,37627.21
2021-08-04,39722.41,39965.1,37509.0
2021-08-05,40888.74,41447.89,37300.0
2021-08-06,42869.58,43399.26,39876.74
2021-08-07,44637.34,44750.0,42457.27
2021-08-08,43829.14,45363.83,43131.97
2021-08-09,46285.48,46497.42,42821.3
2021-08-10,45595.66,46718.44,44650.27
2021-08-11,45553.49,46781.09,45350.74
2021-08-12,44422.14,46223.95,43714.36
2021-08-13,47833.64,47953.9,44249.64
2021-08-14,47109.65,48176.52,46034.93
2021-08-15,47014.49,47400.0,45525.19
2021-08-16,45902.46,48076.52,45676.91
2021-08-17,44671.58,47174.62,44405.39
2021-08-18,44707.98,46035.27,44216.47
2021-08-19,46765.87,47088.08,43955.0
2021-08-20,49342.4,49400.0,46644.95
2021-08-21,48867.02,49821.92,48285.28
2021-08-22,49284.63,49526.13,48102.89
2021-08-23,49506.5,50505.0,49012.84
2021-08-24,47682.45,49875.9,47600.0
2021-08-25,48987.33,49277.0,47122.02
2021-08-26,46851.47,49365.1,46315.48
2021-08-27,49077.57,49185.12,46361.01
2021-08-28,48942.94,49309.83,48370.0
2021-08-29,48802.58,49667.1,47801.0
2021-08-30,46993.71,48906.51,46866.0
2021-08-31,47112.5,48259.68,46708.93
2021-09-01,48839.86,49125.0,46537.62
2021-09-02,49279.37,50392.19,48620.73
2021-09-03,50025.0,51064.44,48349.66
2021-09-04,49942.98,50558.75,49400.0
2021-09-05,51789.17,51907.08,49500.0
2021-09-06,52698.81,52802.03,51020.08
2021-09-07,46894.5,52944.96,42830.77
2021-09-08,46060.36,47381.47,44423.49
2021-09-09,46400.0,47400.0,45511.82
2021-09-10,44851.45,47040.76,44140.48
2021-09-11,45171.83,45989.94,44730.29
2021-09-12,46024.23,46462.98,44754.31
2021-09-13,44947.72,46900.0,43465.0
2021-09-14,47127.22,47274.92,44679.92
2021-09-15,48148.12,48475.0,46705.0
2021-09-16,47753.16,48499.99,47020.82
2021-09-17,47303.5,48176.64,46752.67
2021-09-18,48314.56,48825.62,47050.0
2021-09-19,47255.92,48379.19,46850.87
2021-09-20,43012.97,47358.92,42500.0
2021-09-21,40719.6,43639.88,39600.0
2021-09-22,43575.1,44035.44,40570.42
2021-09-23,44897.59,45000.0,43096.73
2021-09-24,42848.92,45200.0,40683.29
2021-09-25,42705.51,42998.76,41675.0
2021-09-26,43178.02,43937.0,40803.0
2021-09-27,42171.76,44366.96,42111.0
2021-09-28,41026.07,42780.0,40897.7
2021-09-29,41522.16,42638.99,40750.12
2021-09-30,43824.43,44110.17,41409.67
2021-10-01,48165.76,48500.0,43287.44
2021-10-02,47657.69,48359.33,47451.0
2021-10-03,48233.99,49300.0,47120.11
2021-10-04,49245.54,49505.0,46916.7
2021-10-05,51493.99,51906.23,49057.18
2021-10-06,55339.48,55757.11,50416.01
2021-10-07,53797.82,55356.85,53379.0
2021-10-08,53963.82,56113.0,53634.41
2021-10-09,54962.29,55500.0,53675.0
2021-10-10,54690.53,56545.24,54112.95
2021-10-11,57487.44,57833.23,54411.54
2021-10-12,56005.1,57674.55,53873.78
2021-10-13,57367.32,57771.33,54236.09
2021-10-14,57359.51,58520.71,56832.32
2021-10-15,61695.39,62910.0,56867.11
2021-10-16,60877.42,62350.0,60139.01
2021-10-17,61527.11,61744.17,58943.83
2021-10-18,62042.41,62675.19,59887.74
2021-10-19,64303.14,64500.0,61333.0
2021-10-20,66026.54,66999.0,63525.0
2021-10-21,62204.02,66650.85,62050.0
2021-10-22,60687.64,63750.0,60000.0
2021-10-23,61300.01,61750.0,59650.0
2021-10-24,60854.48,61491.96,59522.89
2021-10-25,63083.54,63726.58,60653.5
2021-10-26,60337.62,63290.49,59837.07
2021-10-27,58455.47,61488.0,58100.0
2021-10-28,60591.65,62477.47,57653.88
2021-10-29,62276.72,62974.0,60188.73
2021-10-30,61892.41,62379.2,60725.01
2021-10-31,61343.68,62427.02,60001.0
2021-11-01,60949.54,62500.0,59500.0
2021-11-02,63266.51,64300.0,60672.16
2021-11-03,62935.41,63568.36,60070.0
2021-11-04,61444.5,63114.14,60728.77
2021-11-05,61006.15,62638.59,60777.0
2021-11-06,61539.31,61599.25,60125.0
2021-11-07,63309.13,63327.96,61397.86
2021-11-08,67554.84,67792.77,63309.12
2021-11-09,66944.66,68568.85,66261.79
2021-11-10,64912.2,69000.0,62800.0
2021-11-11,64807.59,65600.0,64133.78
2021-11-12,64147.9,65477.06,62300.0
2021-11-13,64400.01,64990.0,63394.17
2021-11-14,65505.02,65525.0,63596.9
2021-11-15,63624.59,66339.9,63371.0
2021-11-16,60107.98,63624.6,58638.0
2021-11-17,60351.51,60824.38,58380.0
2021-11-18,56898.0,60977.21,56514.13
2021-11-19,58122.16,58412.12,55625.0
2021-11-20,59760.76,59900.0,57423.35
2021-11-21,58671.21,60070.0,58509.69
2021-11-22,56280.81,59526.51,55641.03
2021-11-23,57566.85,57886.03,55377.0
2021-11-24,57162.66,57607.97,55875.01
2021-11-25,58987.27,59445.99,57037.04
2021-11-26,53757.67,59194.0,53533.0
2021-11-27,54759.05,55316.67,53642.58
2021-11-28,57317.17,57490.0,53327.0
2021-11-29,57838.06,58908.27,56730.0
2021-11-30,56987.97,59249.77,55910.33
2021-12-01,57226.5,59118.84,56465.75
2021-12-02,56521.46,57423.69,55845.0
2021-12-03,53638.04,57670.68,51640.0
2021-12-04,49241.12,53876.09,42333.0
2021-12-05,49484.22,49783.0,47827.0
2021-12-06,50529.56,51105.0,47200.0
2021-12-07,50625.48,51995.0,50067.1
2021-12-08,50519.68,51250.0,48650.02
2021-12-09,47568.43,50844.86,47323.23
2021-12-10,47170.94,50148.49,46900.0
2021-12-11,49407.75,49517.18,46786.78
2021-12-12,50089.64,50828.13,48665.43
2021-12-13,46727.89,50218.42,45727.92
2021-12-14,48367.43,48686.91,46300.0
2021-12-15,48884.78,49500.0,46530.0
2021-12-16,47634.22,49459.39,47524.66
2021-12-17,46166.5,48000.0,45469.32
2021-12-18,46859.46,47368.73,45515.72
2021-12-19,46687.19,48351.92,46440.11
2021-12-20,46926.07,47548.93,45568.0
2021-12-21,48914.7,49339.31,46645.05
2021-12-22,48608.62,49595.0,48450.0
2021-12-23,50842.2,51397.82,48032.16
2021-12-24,50851.38,51878.6,50445.55
2021-12-25,50428.31,51171.68,50191.84
2021-12-26,50801.79,51295.33,49460.0
2021-12-27,50717.77,52100.0,50480.0
2021-12-28,47543.09,50720.35,47300.23
2021-12-29,46471.24,48149.58,46094.02
2021-12-30,47122.08,47926.15,45938.44
2021-12-31,46211.24,48574.7,45650.0
2022-01-01,47733.43,47967.12,46205.0
2022-01-02,47299.07,47990.0,46633.36
2022-01-03,46459.56,47583.33,45700.0
2022-01-04,45814.61,47532.89,45515.0
2022-01-05,43436.04,47076.55,42500.0
2022-01-06,43083.76,43794.5,42432.99
2022-01-07,41565.18,43144.72,40571.53
2022-01-08,41684.84,42318.97,40505.3
2022-01-09,41876.52,42831.12,41209.53
2022-01-10,41824.07,42250.0,39650.0
2022-01-11,42753.44,43130.0,41274.8
2022-01-12,43920.37,44342.83,42459.21
2022-01-13,42581.65,44453.22,42325.0
2022-01-14,43090.72,43473.98,41752.0
2022-01-15,43098.2,43819.39,42577.35
2022-01-16,43104.34,43497.24,42600.0
2022-01-17,42218.01,43200.0,41567.64
2022-01-18,42369.74,42692.71,41287.79
2022-01-19,41674.27,42586.03,41126.0
2022-01-20,40670.97,43511.99,40555.0
2022-01-21,36456.94,41127.79,35422.0
2022-01-22,35066.43,36835.93,34017.56
2022-01-23,36282.47,36555.55,34625.0
2022-01-24,36693.32,37574.63,32933.33
2022-01-25,36980.0,37579.81,35716.15
2022-01-26,36840.63,38960.0,36254.97
2022-01-27,37188.37,37249.0,35526.36
2022-01-28,37741.9,38023.74,36162.48
2022-01-29,38191.1,38748.43,37300.0
2022-01-30,37901.35,38384.07,37365.31
2022-01-31,38491.93,38785.04,36640.94
2022-02-01,38716.88,39300.0,38021.53
2022-02-02,36923.39,38888.88,36584.29
2022-02-03,37329.91,37450.75,36259.01
2022-02-04,41614.64,41788.81,37051.36
2022-02-05,41404.85,41970.0,40955.4
2022-02-06,42415.16,42719.93,41135.39
2022-02-07,43868.07,44533.0,41678.79
2022-02-08,44085.59,45519.24,42688.0
2022-02-09,44416.35,44865.46,43155.5
2022-02-10,43527.71,45855.0,43210.0
2022-02-11,42386.47,43962.13,42000.0
2022-02-12,42244.97,43050.0,41750.0
2022-02-13,42074.99,42781.96,41885.61
2022-02-14,42548.71,42876.15,41570.0
2022-02-15,44583.52,44775.96,42433.28
2022-02-16,43895.56,44585.69,43330.59
2022-02-17,40536.73,44195.62,40099.99
2022-02-18,39983.56,40990.9,39425.07
2022-02-19,40101.94,40469.82,39655.0
2022-02-20,38389.03,40146.07,38000.0
2022-02-21,37023.0,39506.91,36811.0
2022-02-22,38251.48,38469.06,36350.0
2022-02-23,37268.19,39276.85,37055.0
2022-02-24,38347.3,39720.0,34322.0
2022-02-25,39238.48,39716.0,38016.44
2022-02-26,39137.8,40300.5,38592.04
2022-02-27,37717.08,39875.71,37020.0
2022-02-28,43192.66,44240.77,37455.71
2022-03-01,44439.95,44993.12,42850.0
2022-03-02,43912.34,45426.45,43342.16
2022-03-03,42464.41,44096.45,41811.0
2022-03-04,39166.51,42524.87,38577.01
2022-03-05,39402.43,39600.0,38587.27
2022-03-06,38408.38,39730.5,38091.02
2022-03-07,37994.0,39556.58,37161.88
2022-03-08,38749.38,39376.65,37851.54
2022-03-09,41953.97,42597.84,38655.98
2022-03-10,39433.71,42053.84,38560.85
2022-03-11,38732.04,40251.51,38234.08
2022-03-12,38813.02,39472.17,38654.02
2022-03-13,37793.01,39318.19,37580.86
2022-03-14,39674.17,39906.39,37560.4
2022-03-15,39298.1,39900.0,38135.0
2022-03-16,41127.97,41717.67,38850.0
2022-03-17,40950.33,41486.0,40521.0
2022-03-18,41774.98,42396.04,40130.0
2022-03-19,42232.26,42429.0,41534.89
2022-03-20,41287.24,42330.1,40918.72
2022-03-21,41017.71,41578.33,40509.0
2022-03-22,42378.26,43389.79,40885.19
2022-03-23,42899.71,43036.95,41766.79
2022-03-24,44012.29,44241.0,42627.48
2022-03-25,44331.85,45130.91,43605.8
2022-03-26,44539.42,44820.58,44091.09
2022-03-27,46850.01,46950.0,44437.22
2022-03-28,47144.92,48240.0,46662.28
2022-03-29,47454.19,48124.94,46589.0
2022-03-30,47078.03,47717.01,46544.89
2022-03-31,45528.45,47624.09,45211.0
2022-04-01,46296.34,46739.24,44232.86
2022-04-02,45826.27,47219.46,45642.89
2022-04-03,46422.16,47469.4,45552.07
2022-04-04,46596.83,46900.0,45129.93
2022-04-05,45506.5,47200.0,45371.16
2022-04-06,43166.7,45523.25,43115.26
2022-04-07,43452.18,43908.58,42734.69
2022-04-08,42262.02,44000.0,42112.0
2022-04-09,42766.93,42816.38,42118.96
2022-04-10,42165.96,43443.32,41885.86
2022-04-11,39535.87,42424.14,39204.59
2022-04-12,40086.23,40705.68,39250.0
2022-04-13,41146.68,41570.88,39550.0
2022-04-14,39954.08,41512.43,39573.8
2022-04-15,40554.58,40850.0,39770.22
2022-04-16,40387.6,40699.99,40005.0
2022-04-17,39683.54,40605.46,39553.07
2022-04-18,40803.58,41100.0,38550.0
2022-04-19,41503.85,41772.94,40571.99
2022-04-20,41377.61,42209.58,40900.0
2022-04-21,40480.81,43109.47,39744.75
2022-04-22,39712.25,40802.65,39174.8
2022-04-23,39465.87,39993.82,39296.19
2022-04-24,39464.56,39945.74,39000.0
2022-04-25,40439.22,40605.3,38210.24
2022-04-26,38113.82,40817.16,37700.0
2022-04-27,39251.11,39470.0,37882.83
2022-04-28,39743.22,40400.0,38883.83
2022-04-29,38593.1,39926.8,38161.85
2022-04-30,37644.1,38795.0,37590.0
2022-05-01,38473.05,38675.37,37401.0
2022-05-02,38510.89,39181.27,38041.0
2022-05-03,37719.59,38643.48,37505.01
2022-05-04,39669.56,40038.27,37651.38
2022-05-05,36537.22,39864.55,35568.0
2022-05-06,35999.1,36664.4,35255.4
2022-05-07,35458.0,36125.0,34785.0
2022-05-08,34027.91,35499.93,33701.0
2022-05-09,30078.27,34231.54,30010.0
2022-05-10,31002.39,32645.49,29735.05
2022-05-11,28972.34,32185.9,27682.38
2022-05-12,28941.95,30091.2,25338.53
2022-05-13,29232.18,30990.0,28662.7
2022-05-14,30041.88,30287.58,28564.38
2022-05-15,31290.05,31418.35,29436.06
2022-05-16,29839.89,31293.31,29055.0
2022-05-17,30412.12,30750.0,29415.01
2022-05-18,28672.94,30675.92,28605.0
2022-05-19,30274.59,30500.0,28645.2
2022-05-20,29155.75,30729.83,28690.92
2022-05-21,29408.26,29613.34,28913.26
2022-05-22,30260.87,30457.9,29211.0
2022-05-23,29082.52,30635.39,28847.72
2022-05-24,29626.44,29802.0,28611.0
2022-05-25,29503.49,30192.08,29296.12
2022-05-26,29166.06,29850.0,28000.0
2022-05-27,28598.31,29355.4,28220.0
2022-05-28,29008.99,29239.52,28500.0
2022-05-29,29447.07,29550.0,28809.84
2022-05-30,31711.42,32232.16,29273.65
2022-05-31,31784.05,32383.96,31195.9
2022-06-01,29788.79,31964.56,29308.01
2022-06-02,30433.75,30655.0,29558.61
2022-06-03,29670.85,30674.95,29213.47
2022-06-04,29843.18,29952.0,29454.14
2022-06-05,29901.54,30158.44,29505.65
2022-06-06,31343.61,31745.0,29866.44
2022-06-07,31106.9,31549.21,29200.0
2022-06-08,30177.0,31306.32,29829.98
2022-06-09,30079.62,30679.72,29904.0
2022-06-10,29063.11,30337.83,28821.15
2022-06-11,28388.63,29411.11,28080.01
2022-06-12,26555.2,28516.33,26532.95
2022-06-13,22460.97,26869.35,21920.0
2022-06-14,22120.25,23299.22,20816.4
2022-06-15,22562.33,22769.12,20071.0
2022-06-16,20372.0,22974.1,20200.0
2022-06-17,20447.86,21338.7,20209.73
2022-06-18,18948.89,20750.0,17567.45
2022-06-19,20552.44,20795.11,17934.26
2022-06-20,20549.75,21041.62,19603.8
2022-06-21,20696.96,21711.0,20328.03
2022-06-22,19968.46,20873.52,19751.51
2022-06-23,21104.45,21211.97,19869.41
2022-06-24,21223.72,21537.46,20712.54
2022-06-25,21478.04,21594.5,20900.0
2022-06-26,21027.92,21866.0,20944.68
2022-06-27,20725.17,21520.0,20500.0
2022-06-28,20252.89,21189.99,20164.7
2022-06-29,20094.79,20410.91,19823.43
2022-06-30,19985.62,20143.53,18603.0
2022-07-01,19252.76,20879.99,18938.33
2022-07-02,19224.03,19422.02,18955.02
2022-07-03,19291.33,19622.33,18755.75
2022-07-04,20211.35,20331.76,19029.33
2022-07-05,20153.51,20734.89,19274.95
2022-07-06,20542.67,20650.0,19743.0
2022-07-07,21614.6,21855.72,20224.8
2022-07-08,21582.2,22490.54,21172.0
2022-07-09,21583.99,21959.3,21311.04
2022-07-10,20850.65,21595.75,20636.53
2022-07-11,19942.43,20854.32,19860.12
2022-07-12,19303.65,20037.46,19226.47
2022-07-13,20220.23,20330.71,18892.0
2022-07-14,20577.02,20893.73,19607.14
2022-07-15,20827.55,21196.37,20368.67
2022-07-16,21189.68,21582.71,20475.94
2022-07-17,20791.74,21667.1,20750.1
2022-07-18,22427.56,22777.0,20755.95
2022-07-19,23395.06,23800.0,21578.57
2022-07-20,23226.99,24287.13,22899.0
2022-07-21,23153.96,23434.65,22340.07
2022-07-22,22687.68,23763.55,22505.56
2022-07-23,22450.69,23006.16,21941.01
2022-07-24,22583.43,23036.46,22263.85
2022-07-25,21313.41,22665.74,21254.97
2022-07-26,21261.57,21344.43,20715.0
2022-07-27,22962.59,23110.73,21045.73
2022-07-28,23851.7,24206.11,22580.86
2022-07-29,23784.5,24450.0,23429.71
2022-07-30,23650.13,24666.0,23516.11
2022-07-31,23307.44,24192.18,23240.01
2022-08-01,23273.86,23518.89,22850.0
2022-08-02,22989.4,23464.97,22659.06
2022-08-03,22825.0,23650.96,22694.56
2022-08-04,22623.94,23234.29,22392.88
2022-08-05,23320.81,23478.58,22589.83
2022-08-06,22960.93,23357.19,22917.49
2022-08-07,23177.39,23405.02,22852.13
2022-08-08,23815.65,24251.08,23158.32
2022-08-09,23158.27,23929.35,22871.66
2022-08-10,23962.18,24224.67,22666.23
2022-08-11,23944.86,24929.99,23862.66
2022-08-12,24415.18,24463.01,23600.01
2022-08-13,24456.49,24898.91,24302.36
2022-08-14,24316.71,25054.1,24151.63
2022-08-15,24097.82,25214.57,23777.0
2022-08-16,23857.93,24253.98,23668.0
2022-08-17,23341.17,24448.49,23180.14
2022-08-18,23189.46,23600.0,23107.27
2022-08-19,20834.94,23206.76,20782.39
2022-08-20,21139.23,21372.93,20760.93
2022-08-21,21518.62,21795.08,21067.33
2022-08-22,21398.25,21540.0,20889.69
2022-08-23,21528.34,21679.52,20889.69
2022-08-24,21367.12,21925.0,21147.41
2022-08-25,21561.86,21818.32,21307.32
2022-08-26,20240.72,21878.05,20112.78
2022-08-27,20036.69,20389.14,19800.0
2022-08-28,19554.03,20164.26,19513.74
2022-08-29,20286.97,20427.19,19545.57
2022-08-30,19813.17,20582.64,19540.14
2022-08-31,20048.26,20489.0,19799.97
2022-09-01,20133.65,20205.53,19561.01
2022-09-02,19953.74,20444.0,19755.0
2022-09-03,19835.47,20053.9,19655.0
2022-09-04,20004.73,20026.2,19588.27
2022-09-05,19794.58,20060.0,19633.11
2022-09-06,18790.91,20179.86,18663.25
2022-09-07,19293.52,19466.09,18527.0
2022-09-08,19321.87,19460.7,19014.43
2022-09-09,21364.5,21616.21,19294.49
2022-09-10,21651.52,21815.15,21127.1
2022-09-11,21831.72,21865.66,21356.37
2022-09-12,22402.71,22490.05,21555.0
2022-09-13,20174.78,22800.0,19855.0
2022-09-14,20227.77,20545.0,19625.0
2022-09-15,19703.67,20336.42,19500.0
2022-09-16,19801.04,19890.95,19305.0
2022-09-17,20113.37,20183.14,19748.89
2022-09-18,19417.64,20119.08,19335.57
2022-09-19,19540.38,19689.62,18255.0
2022-09-20,18876.91,19638.46,18722.0
